,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,255,255,255,255,255,255,255,255,252,255,254,246,255,243,255,255,255,255,255,255,255,255,255,255,253,255,250,187
1,255,255,255,255,255,255,255,255,255,252,247,255,246,255,255,242,255,255,255,255,255,255,255,255,253,255,250,188
2,255,255,255,255,255,255,255,255,252,250,255,245,255,255,255,241,255,255,255,255,255,255,255,255,254,255,251,189
3,255,255,255,255,255,255,255,255,246,254,170,126,204,248,255,253,255,255,255,255,255,255,255,255,255,255,252,190
4,255,255,255,255,255,255,255,255,255,244,23,8,62,220,245,253,255,255,255,255,255,255,255,255,254,255,252,191
5,255,255,255,255,255,255,255,255,255,222,4,0,0,132,255,251,255,255,255,255,255,255,255,255,254,255,252,190
6,255,255,255,255,255,255,255,255,253,219,41,8,0,42,247,253,255,255,255,255,255,255,255,255,253,255,251,189
7,255,255,255,255,255,255,255,255,252,235,8,1,0,10,203,250,255,255,255,255,255,255,255,255,252,255,250,189
8,255,255,255,255,255,255,255,255,254,240,18,0,5,0,93,255,253,254,255,250,251,255,255,253,254,255,252,190
9,255,255,255,255,255,255,255,255,255,221,14,14,0,14,32,228,254,251,255,255,251,255,255,255,254,255,252,190
10,255,255,255,255,255,255,255,255,255,220,19,7,0,0,8,178,255,250,251,255,250,252,255,255,254,255,252,190
11,254,254,255,255,255,255,255,255,254,232,10,4,8,0,12,102,253,254,246,255,252,254,255,254,254,255,252,190
12,253,254,255,255,255,255,255,254,254,192,0,12,64,53,0,29,227,255,245,255,253,255,255,252,254,255,252,190
13,254,255,255,255,255,254,253,251,255,88,3,0,159,113,0,0,166,255,248,255,252,255,253,253,254,255,252,190
14,255,255,255,255,255,253,251,249,176,11,14,38,234,179,7,2,87,245,252,255,250,255,249,255,254,255,252,190
15,255,255,255,255,255,253,250,247,51,2,0,150,254,253,12,1,30,233,254,254,248,255,246,255,254,255,252,190
16,248,255,235,255,255,247,243,118,1,0,66,235,247,255,95,7,11,113,255,255,251,255,254,255,254,255,252,190
17,255,246,255,230,237,255,183,7,0,21,195,255,254,239,219,13,0,46,247,255,255,240,255,245,254,255,252,190
18,255,245,251,255,255,197,0,11,12,144,255,255,255,243,255,91,0,7,147,253,253,255,255,252,254,255,252,190
19,251,255,255,246,192,25,7,0,109,255,248,250,255,255,245,198,22,12,6,202,254,244,255,255,254,255,252,190
20,253,255,253,160,1,0,9,70,231,255,255,249,255,246,255,247,131,0,6,47,157,183,99,225,254,255,252,190
21,255,234,255,79,0,21,77,232,255,244,255,255,250,247,255,255,246,83,4,0,0,0,17,107,254,255,252,190
22,244,255,245,192,76,125,249,255,245,255,247,255,250,255,239,255,252,255,106,23,15,4,0,167,254,255,252,190
23,255,251,255,245,255,255,241,252,254,255,245,255,255,250,253,255,254,247,255,199,130,133,206,255,254,255,252,190
24,253,253,253,253,253,253,253,253,254,254,254,254,254,254,254,254,255,255,255,255,255,255,255,255,255,255,250,185
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,254,254,254,254,254,254,254,254,255,255,251,187
26,252,252,252,252,252,252,252,252,253,253,253,253,253,253,253,253,255,255,255,255,255,255,255,255,251,255,248,189
27,188,188,188,188,188,188,188,188,189,189,189,189,189,189,189,189,186,186,186,186,186,186,186,186,189,193,191,137
