,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,253,255,244,255,255,255,237,255,247,255,250,255,249,255,249,255,248,255,252,254,255,253,255,255,255,255,255,255
1,254,255,255,255,255,255,255,250,255,255,253,252,255,249,252,255,255,255,248,250,254,254,255,255,255,255,255,255
2,250,255,255,244,250,252,255,250,240,255,247,254,255,242,255,255,255,251,255,255,254,254,252,255,255,255,255,255
3,250,255,253,250,255,254,239,255,250,255,242,255,255,248,255,255,255,247,255,255,248,255,255,253,255,255,255,255
4,255,252,252,251,233,250,255,255,251,189,138,180,252,251,255,251,255,252,251,244,246,255,255,255,255,255,255,255
5,255,239,255,186,81,143,255,248,243,75,0,44,221,249,255,251,244,255,255,255,255,245,252,255,255,255,255,255
6,255,244,255,94,0,31,230,255,255,93,0,0,153,254,254,246,242,223,161,212,255,240,248,255,255,255,255,255
7,253,255,250,48,17,20,203,255,248,144,15,0,74,255,247,255,255,149,0,89,247,255,255,255,255,255,255,255
8,246,255,254,50,1,1,207,251,255,190,9,0,48,247,253,255,255,152,0,7,161,255,252,253,255,255,255,255
9,255,245,255,70,0,17,166,252,253,198,50,0,29,178,209,225,238,175,13,0,78,255,253,255,255,255,255,255
10,250,250,255,104,5,0,44,85,53,50,8,0,0,26,27,25,41,49,0,5,42,243,255,255,255,255,255,255
11,255,255,190,40,0,0,6,0,0,3,6,16,13,0,0,0,0,0,6,1,15,182,245,255,255,255,255,255
12,242,255,154,6,9,12,0,6,2,19,5,0,0,15,45,35,12,7,6,0,8,168,246,253,255,255,255,255
13,255,255,209,52,0,0,1,161,209,204,112,1,1,106,233,232,215,187,69,0,0,170,255,255,255,255,255,255
14,245,240,255,211,59,5,10,205,247,250,166,2,0,92,255,251,255,255,116,11,0,146,246,237,255,255,255,255
15,255,243,251,255,79,3,0,125,255,253,189,7,3,52,249,255,247,255,133,0,9,100,254,255,255,255,255,255
16,255,243,255,255,150,0,10,62,250,255,201,2,5,35,235,255,255,249,129,1,0,103,255,248,255,255,255,255
17,255,250,252,252,225,6,4,12,205,255,231,40,4,28,222,255,237,134,26,0,9,143,245,255,255,255,255,255
18,254,255,255,250,255,55,0,6,128,247,246,57,0,22,152,141,33,1,6,0,34,208,255,255,255,255,255,255
19,255,251,255,255,247,160,4,1,7,154,204,82,0,0,40,11,22,0,8,46,205,255,240,255,255,255,255,255
20,255,247,254,255,249,252,70,0,2,5,4,9,14,4,5,0,0,0,150,253,255,237,255,244,255,255,255,255
21,254,255,251,253,255,255,191,71,7,0,0,10,7,0,10,47,152,248,255,254,240,255,255,254,255,255,255,255
22,252,255,255,246,253,247,255,205,111,77,50,38,73,130,196,240,234,255,246,248,249,255,254,254,255,255,255,255
23,255,242,255,247,254,255,250,255,255,242,245,243,255,255,251,251,255,246,255,254,255,244,254,255,255,255,255,255
24,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
25,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
26,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
27,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
